,Unnamed: 0,track_name,track_artist,lyrics
164,25231,You Owe Me,The Chainsmokers,"[Verse 1]
I don't really say this that often
But there's somethin' that the papers forgot
Every time I read them, I know I feed them
But I know, they're painting, but they can't leave a mark
'Cause my friends don't read the papers
And they don't really care if we're awesome or not
So every time I read them, I know I feed them
But I know, they wanna see me hang on the wall

[Chorus]
You don't know me, don't you think that I get lonely?
It gets dark inside my head
Check my pulse, and if I'm dead, you owe me
If you're lonely, don't you think you're on your own?
When it gets dark inside your head
Check my pulse, and if I'm there, you owe me

[Verse 2]
Say it to my face if you mean it
Say it to my face, but you won't
I know I'm not losin', but I'm losin' my mind
Does anybody know what that's like?

[Chorus]
You don't know me, don't you think that I get lonely?
It gets dark inside my head
Check my pulse, and if I'm dead, you owe me
If you're lonely, don't you think you're on your own?
When it gets dark inside your head
Check my pulse, and if I'm there, you owe me

[Bridge]
Yeah, if I'm there, you owe me
Yeah, if I'm there, you owe me
You owe me, you owe me
You owe me, you owe me
If I'm there, you owe me

[Drop]
Yeah, if I'm there, you owe me
(If I'm dead, if I'm dead, if I'm dead, you owe me)

[Chorus]
You don't know me, don't you think that I get lonely?
It gets dark inside my head
Check my pulse and if I'm dead, you owe me
If you're lonely, don't you think you're on your own?
When it gets dark inside your head
Check my pulse, and if I'm there, you owe me
"
165,25237,Complicated,Dimitri Vegas & Like Mike,"[Verse 1: Kiiara]
Pour another drink, I don't wanna think
Oh, it's been a long day (it's been a long day)
Get out of your head, smoking on my bed
Put that song on replay

[Pre-Chorus: Kiiara]
Don't worry now, look what we found
We don't have to go all-in
Head in the clouds, both looking down
Doesn't mean that we're falling, oh

[Chorus: Kiiara]
We can keep it simple, baby
Let's not make it complicated
Labels are so overrated
Let's not make it complicated
Rules are meant for breaking, baby
Let's not make it complicated
Why don't we just go get naked?
Let's not make it complicated

[Post-Chorus: Kiiara]
Let's not make it complicated
Let's not make it complicated

[Verse 2: Kiiara]
Skinny dip at night, I can see your eyes
Searchin' through the shadows (searchin' through the shadows)
You don't have to fight, I'll let you decide
I can help you let go

[Pre-Chorus: Kiiara]
Don't worry now, look what we found
We don't have to go all-in
Head in the clouds, both looking down
Doesn't mean that we're falling, oh

[Chorus: Kiiara]
We can keep it simple, baby
Let's not make it complicated
Labels are so overrated
Let's not make it complicated
Rules are meant for breaking, baby
Let's not make it complicated
Why don't we just go get naked?
Let's not make it complicated

[Post-Chorus: Kiiara]
Let's not make it complicated
Let's not make it complicated

[Chorus: Kiiara]
Let's not make it complicated
We can keep it simple, baby
Let's not make it complicated
Labels are so overrated
Let's not make it complicated
Rules are meant for breaking, baby
Let's not make it complicated
Why don't we just go get naked?
Let's not make it complicated

[Outro: Kiiara]
Let's not make it complicated
"
166,25242,United We Dance,Vicetone,
167,25238,Tired,Alan Walker,"[Intro]
I see those tears in your eyes
I feel so helpless inside
Oh love, there's no need to hide
Just let me love you when your heart is tired

[Verse 1]
Cold hands, red eyes
Packed two bags at midnight
They've been there for weeks
You don't know what goodbye means
Just roll up a cigarette
Just forget about this mess
I'm waiting on the sidelines
From the sidelines

[Chorus]
I see those tears in your eyes
And I feel so helpless inside
Oh love, there's no need to hide
Just let me love you when your heart is tired
If your ghost pulls you apart
And it feels like you've lost who you are
My love, there's no need to hide
Just let me love you when your heart is tired

Just let me love you when your heart is tired

[Verse 2]
When you whisper, I'm alright
But I see through your white lies
But these walls don’t talk
And if they could, they’d say
Can't hide the secrets
You can't forget about this mess
I'm waiting on the sidelines
From the sidelines

[Chorus]
I see those tears in your eyes
And I feel so helpless inside
Oh love, there's no need to hide
Just let me love you when your heart is tired
If your ghost pulls you apart
And it feels like you've lost who you are
My love, there's no need to hide
Just let me love you when your heart is tired

Just let me love you when your heart is tired

I know those tears in your eyes
And I feel so helpless inside
My love, there's no need to hide
Just let me love you when your heart is tired
"
168,25224,Selfish,Dimitri Vegas & Like Mike,"[Verse 1]
I don't mind you hanging with your friends
It's just I like it more when the party ends
So we can turn the lights down, you and me now
With you every day is like a weekend
I know they wanna steal your heart away
So I just wanna keep you here with me
I'm never gonna let go, wanna stay close
Let me do it just how you want it

[Chorus]
I want you all to myself
I want you all to myself
Your body is turning me reckless
Ooh baby, you're making me selfish
I want you all to myself
I want you all to myself
Your body is turning me reckless
Ooh baby, you're making me selfish

[Post-Chorus]
You make me, you make me
You make me selfish
You make me, you make me
You make me selfish

[Verse 2]
I don't mind you making other plans
It's just I like it more when they don't happen
So we can order takeout, chill on my couch
Got me looking good in my sweatpants
Did you know that posh up town events
Are full of fake actors? No offense
I just wanna wake up with my make-up
Smeared on your sheets, makin' no sense

[Chorus]
I want you all to myself
I want you all to myself
Your body is turning me reckless
Ooh baby, you're making me selfish
I want you all to myself
I want you all to myself
Your body is turning me reckless
Ooh baby, you're making me selfish

[Post-Chorus]
You make me, you make me
You make me, you make me, selfish
You make me, you make me
I want you all to myself

[Bridge]
I don't mind you hanging with your friends
It's just I like it more when the party ends
It's just I like it more when the party ends
I want you all to myself

[Chorus]
I want you all to myself
I want you all to myself (Ooh)
Your body is turning me reckless
Ooh baby, you're making me selfish
(Oh, I) I want you all to myself
I want you all to myself
Your body is turning me reckless
Ooh baby, you're making me selfish
"
169,25206,Why Do You Love Me,Steerner,"In the light
You're making me whole again
No more lonely nights
Dreaming about the past
I feel a glow
I follow you inside
Where I'll heal up slow
And stop questioning
Why do you love now?
Why do you love me again?
Why do you love me now?
It's finally sinking in
It's sinking in
That you love me now
Why do you love me again?
Why do you love me now?
Why do you love me?
Why do you love now?
Why do you love me again?
Why do you love me now?
It's finally sinking in
It's sinking in
And I'm still alive
You calmed the suffering
Is it real life?
Can I stop questioning?
Why do you love now?
Why do you love me again?
Why do you love me now?
It's finally sinking in
It's sinking in
That you love me now
Why do you love me again?
Why do you love me now?
Why do you love me?
Why do you love now?
Why do you love me again?
Why do you love me now?
It's finally sinking in
It's sinking in
"
170,25205,Strong,Arno Cost,"[Verse]
I wanna be strong
I wanna keep breathing
No matter what's wrong
No matter what, baby
The sun of my love
Will never fall down
No matter what's wrong
No matter what, baby

[Break]
I wanna be strong
No matter what's wrong
No matter what, baby

[Verse]
I wanna be strong
I wanna keep breathing
No matter what's wrong
No matter what, baby
The sun of my love
Will never fall down
No matter what's wrong
No matter what, baby
I wanna be strong
I wanna keep breathing
No matter what's wrong
No matter what, baby
The sun of my love
Will never fall down
No matter what's wrong
No matter what, baby

[Pre-Break]
Baby, baby, baby, baby
Baby, baby, baby, baby
Baby, baby, baby, baby

[Break]
I wanna be strong
No matter what's wrong
No matter what, baby

[Post-Break]
Baby, baby, baby, baby
Baby, baby, baby, baby
Baby, baby, baby, baby
"
171,25240,Blue,Sound Of Legend,
172,25229,Part Eight,Paul Kalkbrenner,
173,25214,Blind Heart,CAZZETTE,"[Cazzette feat. Terri B!]
You got me strung up like a puppet,
Hung up on a thin, red line.
You got me caught up in your loving,
Stuck here in my love sick night.
(You got my blind, yeah)
(You got my blind, yeah)
(You got my blind, yeah)
(You got my blind, yeah)
(You got my blind, yeah)
(You got my blind, yeah)
You got my blind heart holding onto you.
Your heart, you got, you got my (my heart), you got my, you got my (ma-my heart), you got my, you got, you got my blind heart holding onto you.

I'm in pieces like a puzzle,
Scattered all around this room.
I need to put this back together,
You twisted up my point of view.
No, I've been trying,
To pick myself up of the floor
And it'd be lying,
To say I don't want you anymore.

You got, you got, you got my, you got my blind heart holding onto you.
(Your heart), you got, you got my (my heart), you got my, you got my (ma-my heart), you got my (my heart), you got my
(Your heart), you got, you got my (my heart), you got my, you got my (ma-my heart), you got my (my heart), you got my
blind heart holding onto you.
You got my (your heart), you got (your heart), you got
"
174,25226,Hoovela,Steve Aoki,
175,25247,Whatcha Need,W&W,"Whatcha need
Whatcha need
Whatcha need

Here we go again

Whatcha need
Whatcha need

When it gets a little
Hard to handle
I'll be there
Whatcha need
When the feeling gone
And you can't go on
I'll be there
When it gets a little
Hard to handle
I'll be there
When the feeling gone
And you can't go on
I'll be there
Here we go again

Whatcha need
Whatcha need
Whatcha need
Whatcha need
Whatcha need
"
176,25227,Living Again,Ryos,"[Verse 1]
I'm never looking back, even as I'm burning down to the end
I'm leaving, 'cause I can't call this home
I'm finally alive, like the way I felt when I was a kid
I breathe in, and watch my dreams unfold

[Chorus]
There's places that I have to see
And things that I just have to say
All I ever gave was the truth
I'll believe if you believe too
And I hear the sound of your love
It's calling me louder again
And pulling me close
Finally alive, just like I was as a kid
I'm living again
I'm living again

[Verse 2]
Walking through a crowd, I move on, but still connected to you
My memories fading from where I've been
And now I'm looking back at a world that's feeling so damn new
Yeah, everything ends and everything starts up again

[Chorus]
There's places that I have to see
And things that I just have to say
All I ever gave was the truth
I'll believe if you believe too
And I hear the sound of your love
It's calling me louder again
And pulling me close
Finally alive, just like I was as a kid
I'm living again
I'm living again
And I hear the sound of your love
It's calling me louder again
And pulling me close
Finally alive, just like I was as a kid
I'm living again
"
177,25216,Angel,Polyna,
178,25202,Wasting Moonlight,Sick Individuals,"[Verse 1]
Like silence
Is a waste of the lips on your face
'Cause we get better
With every word we sing, yeah

[Chorus]
Well, come on, open up
Give me just one reason
Why we've seen enough
We're not even close
So come on, and wake up
'Cause the hours you spend with your eyes closed
You're just wasting moonlight

[Build]
You're just wasting moonlight

[Drop]
You're just wasting moonlight
Wasting moonlight (Wasting moonlight)
You're just wasting moonlight

[Verse 2]
One whisper could save the night
When you feel alone
So take me
Where the silence grows tired

[Chorus]
Well, come on, open up
Give me just one reason
Why we've seen enough
We're not even close
So come on, and wake up
'Cause the hours you spend with your eyes closed
You're just wasting moonlight

[Build]
(Wasting moonlight, wasting moonlight)
You're just wasting moonlight
You're just wasting moonlight

[Drop]
(Wasting moonlight)
You're just wasting moonlight
You're just wasting moonlight
You're just wasting moonlight
"
179,25219,All Falls Down,Jus Jack,"A home of stars
Out apart
This will never change
The sun shines
In space tonight
This will stay the same

When the moon breaks up
And the sun runs out
Will I ever wake up
To the morning light
Turn me on inside
Will I fade into the night

When it all falls down
When it all falls down, Yeah

The lights are down
Im fading out
Never felt the same
Im coming home
I feel the storm
Raging over me

When the moon breaks up
And the sun runs out
Will I ever wake up
To the morning light
Turn me on inside
Will I fade into the night

When it all falls down
When it all falls down, Yeah

When it all falls down
When it all falls down, Yeah

When the moon breaks up
And the sun runs out
Will I ever wake up
To the morning light
Turn me on inside
Will I fade into the night
"
180,25222,Never Let You Go,Dash Berlin,"We were living a lie and looking away
Floating inside some outer space
Hurting ourselves and losing control
We were so far gone
But then underneath it all, underneath it all
There's something beautiful like a fallen star
You show me not to let, show me not to let, let it go

All over again, time after time
I never believed it could be mine
A flash in the dark, when nothing was right
When I'm with you I feel alive

I'll never let you go
I'll never let you go
I'll never let you go

We're splitting the sky with fire in our hearts
And nothing can stop us leaving the past
They try pulling us back and tying us down
We're too far gone
Way up above it all, up above it all were
Something beautiful and it's all because you
Show me not to let, show me not to let, let it go

All over again, time after time
I never believed it could be mine
A flash in the dark, when nothing was right
When I'm with you feel alive

I'll never let you go
I'll never let you go
I'll never let you go
I'll never let you go
"
181,25215,Made For This,Sick Individuals,"I could be the one for you
You don't know a thing about me
I could be your lover
You don't know a thing about me
Let me in and I will take you over
You don't know the things I'm gonna show you
Come and take me on, I'm already gone
Even as you stand there
I know we were made for this
Statue from a stone, make us beautiful
I know we were made for this
So don't throw it all away
Before you know my na-a-a-ame
Come and take me on
I can't watch you stand there
I know we were made for this
I know we were made for this
Come and take me on, I'm already gone
Even as you stand there
I know we were made for this
Statue from a stone, make us beautiful
I know we were made for this

I could be the future, you don't a thing about me
You think i'm a loser, you don't know a thing about me
Let me in and I will take you over
You don't know the things I'm gonna show you, show you
Show you
Come and take me on, I'm already gone
Even as you stand there
I know we were made for this
Statue from a stone, make us beautiful
I know we were made for this
"
182,25244,I Need You,Armin van Buuren,"[Verse 1: Olaf Blackwood]
She walks all late at night
As she says her goodbyes
She's close to sacrifice
She knows something ain't right

[Pre-Hook: Olaf Blackwood]
It ain't easy
And it ain't pleasing
She's just tryna find a way out there
She put our faith in
You know it's chasing
She's just tryna find her love out there
And she cries

[Hook 1: Olaf Blackwood]
I need you, hm
Like the wave needs an ocean
Like the love needs devotion
I need you
Like the desert pleads for water
Like a mission needs a martyr
I need you
Every minute, every hour
I lay broken like a flower
'Cause I need you, I need you

[Musical Breakdown]

[Verse 2: Olaf Blackwood]
She's lost her way of life
Feels like a hole inside
Hmm, she wants to feel alive
And nothing satisfies

[Pre-Hook: Olaf Blackwood]
It ain't easy
And it ain't pleasing
She's just tryna find a way out there
She put our faith in
You know it's chasing
She's just tryna find her love out there
And she cries

[Hook 2: Olaf Blackwood]
I need you, hm
Like the wave needs an ocean
Like the love needs devotion
I need you
Every minute, every hour
I lay broken like a flower
'Cause I need you
Like the wave needs an ocean
Like the love needs devotion
I need you
Like the desert pleads for water
Like a mission needs a martyr
I need you
Every minute, every hour
I lay broken like a flower
'Cause I need you
('Cause I need you)
"
183,25201,Hollow,DubVision,"Tell me how come I'm surrounded by
All these echoes bouncing off the sky
When she takes me down abandoned streets
I'll Follow

As the demon plays his violin
A string of sound repeats from deep within
I can feel the space embracing me
I'm Hollow

When darkness fall asleep
Steal my heart away from me
And hold me while you rip my soul apart
Yeah

I'm hollow
I'm hollow

When darkness fall asleep
Steal my heart away from me
And hold me while you rip my soul apart
Yeah

I'm hollow
I'm hollow
"
184,25232,Azukita,Steve Aoki,"[Letra de ""Azukita"" ft. Daddy Yankee, Elvis Crespo, Play-N-Skillz]

[Intro: Daddy Yankee, Elvis Crespo]
Re-, re-, re-, re-, re-, re-
¡Masivo!
D-D-D-D-DY
Elvis Crespo (Play, Skillz)
Su-su-su-sube, Aoki
¡Multitude'!

[Verse 1: Elvis Crespo, Daddy Yankee]
La morena tiene algo
Que me llena de sabor
Y esa blanquita tiene algo
Que me arranca el descontrol (¡Rrra!)

[Pre-Drop: Daddy Yankee]
Dame una de azúcar
Dame dos de azúcar
Dame tres de azúcar
Blanca y morena, blanca y morena (¡Plo-plo!)
Dame una de azúcar
Dame dos de azúcar (¡Rrra!)
Dame tres de azúcar
Blanca y morena, blanca y morena (¡Plo!)
Dame una de azúcar
Dame dos de azúcar
Dame tres de azúcar
Blanca y morena, blanca y morena
Dame una de azúcar
Dame dos de azúcar
Dame tres de azúcar
Blanca y morena, blanca y morena (¡Plo!)

[Drop: Steve Aoki, Elvis Crespo, Daddy Yankee]
¡Multitudes!
¡Masivo!

[Chorus: Elvis Crespo & Daddy Yankee]
Azukita (¡Azúcar!)
Azukita (¡Azúcar!)
Azukita pa' la niña bonita
Azukita (¡Azúcar!)
Azukita (¡Azúcar!)
Azukita pa' la niña bonita
Azukita

[Pre-Drop: Daddy Yankee]
Dame una de azúcar
Dame dos de azúcar
Dame tres de azúcar
Blanca y morena, blanca y morena (¡Plo, plo, plo, plo!)
Dame una de azúcar
Dame dos de azúcar (Go, go, go)
Dame tres de azúcar
Blanca y morena, blanca y morena (¡Plo!)
Dame una de azúcar (Go, go, go, go)
Dame dos de azúcar (Go, go, go, go)
Dame tres de azúcar (Go, go, go, go)
Blanca y morena, blanca y morena (¡Plo!)
Dame una de azúcar
Dame dos de azúcar
Dame tres de azúcar (¡Aoki!)
Blanca y morena, blanca y morena (¡Plo!)

[Drop: Steve Aoki, Elvis Crespo Daddy Yankee]
¡Multitudes! (Ronnie)
DY
I've got it, man

[Verse 2: Daddy Yankee]
Yo soy tu ídolo, tu mayor título, el número uno
Soy puertoriqueño, como Daddy ninguno (Yo)
Dame azúca', no sea' mala fe (Yo)
Pa' que se mezclen a mi piel café (Yo)
Padre negro, madre blanca
Los colores más bacanos (¡Eh!)
Por eso es que veo a to' el mundo como un hermano, yeh (Prr)

[Bridge: Daddy Yankee]
Daddy, Daddy, Daddy, Da-
Se buscan voluntaria'
Pa' darle al party, party, da
Oh-oh-oh-oh
Daddy, Daddy, Daddy, Da-
Se buscan voluntaria'
Pa' darle al party, party, da
Oh-oh-oh (¡Sube!)

[Pre-Drop: Daddy Yankee]
Dame una de azúcar
Dame dos de azúcar
Dame tres de azúcar
Blanca y morena, blanca y morena (¡Plo, plo!)
Dame una de azúcar
Dame dos de azúcar
Dame tres de azúcar (¡Plo, plo!)
Blanca y morena, blanca y morena (¡Rrra!)
Dame una de azúcar
Dame dos de azúcar
Dame tres de azúcar
Blanca y morena, blanca y morena (¡Sube!)
Dame una de azúcar (¡Sube!)
Dame dos de azúcar (¡Sube!)
Dame tres de azúcar (¡Aoki!)
Blanca y morena, blanca y morena (¡Plo!)

[Drop: Steve Aoki, Elvis Crespo, Daddy Yankee]
¡Multitudes!
¡Su-su-su-su-su-sube!
¡Masivo

[Chorus: Elvis Cres po & Daddy Yankee]
Azukita (¡Azúcar!)
Azukita (¡Azúcar!)
Azukita pa' la niña bonita (Nada ma' pa' la' niña', ¡prro!)
Azukita (¡Azúcar!)
Azukita (-Zúcar, -zúcar, -zúcar-)
Azukita pa' la niña bonita (-Zúcar, -zúcar, -zúcar-)
Azukita
"
185,25225,Khaleesi,3 Are Legend,"Make 'em go insane
"
186,25235,Existence,Deorro,
187,25218,The Night,3LAU,"[Intro]
The rhythm of the night
The rhythm of the night
The rhythm of the night
The rhythm of the night

[Verse]
Won't you teach me how to love and learn?
There'll be nothing left for me to yearn
Think of me and burn and let me hold your hand
I don't want to face the world in tears
Please think again, I'm on my knees
Sing that song to me, no reason to repent
I know you wanna sing it

[Chorus]
This is rhythm of the night, the night, oh yeah
This, this is the rhythm of my life, my life, oh yeah
This is rhythm of the night, the night, oh yeah
This, this is the rhythm of my life, my life, oh yeah
The rhythm of the night
The rhythm of the night

[Outro]
The rhythm of my life
The rhythm of my life
"
188,25212,Smile,Galantis,"[Intro]
Smile
Show me where it hurts, cause you
Ain't got nothing to worry about

I said smile
No matter what you heard
There's a paler shade of grey, my friend

So smile, cause you
Ain't got nothing to worry about
Anything at all, you don't know anything at all

[Break 1]
So smile, cause you
Ain't got nothing to worry about
Anything at all, you don't know anything at all

Smile, cause you
Ain't got nothing to worry about
Anything at all, you don't know anything at all

Smile
I said smile
Smile
I said smile

Smile

[Instrumental Break]

[Break 2]
So smile, cause you
Ain't got nothing to worry about
Anything at all, you don't know anything at all

Smile, cause you
Ain't got nothing to worry about
Anything at all, you don't know anything at all

[Instrumental Break]
Smile

[Outro]
So smile
I said smile
Smile
I said smile
"
189,25223,Play,K-391,"We used to hide under the covers
Serenade each other with careless melodies
Something buried deep inside us
The major and the minor, we're like piano keys
You played for me
You played for me, oh oh
You played for me
I swear it, even in my sleep
I hear it like the memory of everything we used to be
You played for me
You played for me
You played for me
You played for me
We couldn't stop the world from turning
It was like a whirlwind, scattered us like leaves
But I'm stuck inside a feeling, a song that never leaves
We were like a symphony
You played for me
You played for me, oh oh
You played for me
I swear it, even in my sleep
I hear it like the memory of everything we used to be
You played for me
You played for me
You played for me
You played for me
You played for me
"
190,25210,Feet On The Ground,Nicky Romero,"[Verse 1]
Baby if you're willing to wait a bit longer
'Cause everytime we hang it's getting stronger
Walking around for another day
Please
And wait a while 'til my ex's away
Can you do that for me?

[Verse 2]
It's been a few weeks but it still hurts
Like forever
And there is only one way for us to be
Together
Gimme some time to ease my soul
Baby after that let the good times roll

[Chorus]
I almost ain't got no more tears to fall down
I gotta be right this time and get my feet on the ground
I almost ain't got no more tears to fall down
I gotta be right this time and get my feet on the ground

[Verse 3]
Baby if you're willing to wait a bit longer
Cause everytime we hang it's getting stronger
Baby let me be who I wanna be, oh
So I can fall to your feet
I could do that for ya

[Chorus]
I almost ain't got no more tears to fall down
I gotta be right this time and get my feet on the ground
I almost ain't got no more tears to fall down
I gotta be right this time and get my feet on the ground, yeah
I almost ain't got no more tears to fall down
I gotta be right this time and get my feet on the ground
I almost ain't got no more tears to fall down
I gotta be right this time, gotta gotta gotta gotta be right this time

[Post-Chorus]
Yeah, yeah, yeah
Hey, hey, hey, hey
Do you feel me baby, yeah
He-e-ey
Do you feel me baby, baby
I gotta be right this time
Gotta gotta gotta gotta be right this time
He he he yeah
Wooo!
"
191,25208,Tear It Down,The Aston Shuffle,"[Verse]
There are scars that I know you bear
But you hide them well
They're not always clear in the light
Oh, baby, don't hide
I can feel all the fire in you
Though your eyes are cold
They still burn right through
Your disguise, all of your lies, yeah

[Chorus]
I scaled the wall you built inside
And now I'm gonna tear it down, tear it down
I'm gonna tear it down tonight
I scaled the wall that you built inside
And now I'm gonna tear it down, tear it down
I'm gonna tear it down tonight

[Break]
Tear it down tonight
Tear it down tonight
Tear it down tonight
Tear it down tonight

[Chorus]
I scaled the wall you built inside
And now I'm gonna tear it down, tear it down
I'm gonna tear it down tonight
I scaled the wall that you built inside
And now I'm gonna tear it down, tear it down
I'm gonna tear it down tonight

[Break]
Tear it down tonight
Tear it down tonight
Tear it down tonight
Tear it down tonight

[Outro]
And now I'm gonna tear it down, tear it down
I'm gonna tear it down tonight
Tear it down, tear it down
I'm gonna tear it down tonight
And now I'm gonna tear it down, tear it down
I'm gonna tear it down tonight
Tear it down, tear it down
I'm gonna tear it down tonight
"
192,25246,We Light Forever Up,Benny Benassi,"[Verse 1]
Look at us fighting, fighting for nothing
We should be striving, striving for something
We're not here for a long time lets make it a good time
Let it go
If we cross over the lines that keep us on both sides

[Chorus]
I know, we can break our walls we've built
Erase the fear that fills our hearts
And climb until we reach the highest hills
We can have it all
We can have it all
If we shut the darkness down, and rise above
We light forever up
We light forever up
We light forever up
We light forever up

[Verse 2]
This isn't who we wanted to be (this isn't)
Wearing these faces gets complicated (wearing these faces)
But the lights going down now so take off the disguise
Let it go
We're coming back to life now just like the first time
I know

[Chorus]
I know, we can break our walls we've built
Erase the fear that fills our hearts
And climb until we reach the highest hills
We can have it all
We can have it all
If we shut the darkness down, and rise above
We light forever up
We light forever up
We light forever up
We light forever up
"
193,25220,Shake The Earth,Elephante,"[Verse 1]
Hands reach through the shadows, I rose and followed you
There in the dark, I saw your heart
Dive in the strangest sounds, I feel so close to you
Caught in the wrath of who you are

[Chorus]
Maybe I’m finally waking, dreaming of life and birth
Tell me we're giants here, let’s shake the earth
Maybe a light will flame up, shout in the universe
Long as we're still alive, let’s shake the earth

[Verse 2]
Hopes crash through the silence, I feel unageable
There in the sky, I know your heart
Call of the endless ocean, I swim to follow you
Caught in the wave of who we are

[Chorus]
Maybe I’m finally waking, dreaming of life and birth
Tell me we're giants here, let’s shake the earth
Maybe a light will flame up, shout in the universe
Long as we're still alive, let’s shake the earth
Long as we're still alive, long as we're still alive
Long as we're still alive, let’s shake the earth

[Outro]
Long as we're still alive
Long as we're still alive
Long as we're still alive
"
194,25245,On Our Own,Showtek,"[Verse 1]
Are we foolish or are we free?
Do we watch our lives go by?
Do you see me? Am I empty?
When you look into my eyes?
We can paint the sky tonight
While the whole world's stuck in time

[Chorus]
We are the lives beneath the setting sun
We are the hearts that beat
And we're dancing on our own, tonight
We are the fallen ones who've gotten up
We are the light so bright and we're dancing on our own, tonight

[Drop]

[Verse 2]
Are we helpless or are we human?
As we make our lives alright
Do you hear me? Am I empty?
When you look into my mind
We can paint the sky tonight
While the whole world's stuck in time

[Chorus]
We are the lives beneath the setting sun
We are the hearts that beat
And we're dancing on our own, tonight
We are the fallen ones who've gotten up
We are the light so bright and we're dancing on our own, tonight

[Drop]

[Bridge]
And we're making it tonight
We can make our lives alright, alright, alright, tonight

[Chorus]
We are the lives beneath the setting sun
We are the hearts that beat
And we're dancing on our own, tonight
We are the fallen ones who've gotten up
We are the light so bright and we're dancing on our own, tonight

[Outro]
Dancing on our own
Dancing on our own
Dancing on our own (Own, own)
Dancing on our own
"
195,25200,Left Behinds,Paris Blohm,"[Verse 1]
Cast me out, drug me through hell
Devil's ashes live under my nails
Where's the hope, belief in humanity?
Ask for a drink, strangers look down on me

[Chorus]
Fallen angel that is I
I'll lead you all you left behinds
Now is ever do or die
Together, no man left behind
We are the left behinds

[Drop]
We are the left behinds

[Verse 2]
Metal hearts melted down
Pool of souls I wish to drown
Where's the hope, belief in humanity?
Ask for a drink, strangers look down on me

[Chorus]
Fallen angel that is I
I'll lead you all you left behinds
Now is ever do or die
Together, no man left behind
We are the left behinds

[Drop]
We are the left behinds
"
196,25234,Part Three,Paul Kalkbrenner,
197,25230,Patser Bounce,Dimitri Vegas & Like Mike,
198,25209,One In A Million,Andrew Rayel,"This world can be
Such a lonely place to hide and
That's all I see
Till' you open my eyes for me
And now I see the light
And now the future is so bright

I'll hold on tight to you, never let it go, your love's one in a million
I'd put up a fight for you, can't make it on my own, your love's one in a million
And if I lose your heart, I'm sure I'd fall apart
You are the sun to me
You're my everything
Your love's one in a million
One in a million
One in a million
One in a million
One in a million
"
199,25204,Weapon,CAZZETTE,"I’ll do anything
I’ll do anything for you
Compromise myself in victims solitude
Being flexible was supposed to prove that I love you

You take advantage every chance you get
You break my heart at every chance you get
You let me know that every chance you get
You will protect me but you’re lying

Cause, you’re using my love
You’re using my love as a weapon
You’re using my love
You’re using my love as a weapon towards me
You’re using my love
You’re using my love as a weapon
You’re using my love
You’re using my love as a weapon towards me
You’re using my love

I’ll do anything
I’ll do anything for you
Compromise myself in victims solitude
Being flexible was supposed to prove that I love you

You take advantage every chance you get
You break my heart at every chance you get
You let me know that every chance you get
You will protect me but you’re lying

Cause, you’re using my love
You’re using my love as a weapon
You’re using my love
You’re using my love as a weapon towards me
You’re using my love
You’re using my love as a weapon
You’re using my love
You’re using my love as a weapon towards me

You’re using my love

You’re using my love
You’re using my love as a weapon
You’re using my love
You’re using my love as a weapon towards me
You’re using my love
You’re using my love as a weapon
You’re using my love
You’re using my love as a weapon towards me
You’re using my love
You’re using my love
You’re using my love
You’re using my love
You’re using my love
"
200,25249,What Is Love 2016,Lost Frequencies,"[Verse 1]
Oh, I don't know why you're not there
I give you my love but you don't care
So what is right and what is wrong?
Give me a sign

[Chorus]
What is love?
Baby, don't hurt me
Baby, don't hurt me no more
What is love?
Baby, don't hurt me
Baby, don't hurt me no more
What is love?
Baby, don't hurt me
Baby, don't hurt me no more
What is love?
Baby, don't hurt me
Baby, don't hurt me no more

[Beat break]

[Verse 2]
Oh, I don't know why you're not there
I give you my love but you don't care
So what is right and what is wrong?
Give me a sign

[Chorus]
What is love?
Baby, don't hurt me
Baby, don't hurt me no more
What is love?
Baby, don't hurt me
Baby, don't hurt me no more
What is love?
What is love?

[Beat break]

[Chorus]
Baby, don't hurt me
Baby, don't hurt me no more
What is love?
Baby, don't hurt me
Baby, don't hurt me no more
What is love?
Baby, don't hurt me
Baby, don't hurt me no more
"
201,25211,To The Sun,Deniz Koyu,"[Verse]
Hold me now
You're gonna wake up to the sound of silence
Sing so loud
You're never gonna sound the same again

[Pre-Break]
We started something, something small
Out of fire, out of love
It's bigger than our beating hearts
Give it to the sky, give it to the sky
When we fall, to the sun
When we fall
When we fall, to the sun
When we fall

[Break]
When we fall, to the sun
When we fall
When we fall, to the sun
When we fall

[Pre-Break]
We started something, something small
Out of fire, out of love
It's bigger than our beating hearts
Give it to the sky, give it to the sky
When we fall, to the sun
When we fall
When we fall, to the sun
When we fall

[Break]
When we fall, to the sun
When we fall
When we fall, to the sun
When we fall
"
